"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all"
"19",316,316,"G-Bay","IMRP","2024-09-09T17:40:52Z",100,60,-79.791819,44.741547,c(595650.337815209, 4954950.13026409),19,0.0224943745538276,0.0224943745538276,1.04927133803881,1.04927133803881
"20",317,317,"G-Bay","IMRP","2024-09-09T17:41:17Z",100,40,-79.791754,44.7415320000001,c(595655.508537819, 4954948.54042216),20,0.0179134511352429,0.0179134511352429,1.00157105828723,1.00157105828723
"21",318,318,"G-Bay","IMRP","2024-09-09T17:41:27Z",30,35,-79.791714,44.741519,c(595658.696738518, 4954947.14336421),21,0.0144917343824387,0.0144917343824387,0.999959620375255,0.999959620375255
"22",319,319,"G-Bay","IMRP","2024-09-09T17:41:43Z",10,30,-79.7916549999999,44.741501,c(595663.397399223, 4954945.21322857),22,0.00951839064401412,0.00951839064401412,0.996444603828732,0.996444603828732
"23",320,320,"G-Bay","IMRP","2024-09-09T17:50:25Z",75,65,-79.792446,44.741412,c(595600.921356403, 4954934.39740377),23,0.0574682375562109,0.0574682375562109,0.826500209226786,0.826500209226786
"24",321,321,"G-Bay","IMRP","2024-09-09T17:50:51Z",75,70,-79.79252,44.7413050000001,c(595595.239183009, 4954922.42464865),24,0.0552645449719783,0.0552645449719783,0.823753144175863,0.823753144175863
"25",322,322,"G-Bay","IMRP","2024-09-09T17:51:05Z",100,75,-79.792546,44.74125,c(595593.271423664, 4954916.28456974),25,0.0527730935040727,0.0527730935040727,0.823391981322993,0.823391981322993
"26",323,323,"G-Bay","IMRP","2024-09-09T17:51:18Z",75,70,-79.7925759999999,44.7412120000001,c(595590.958966072, 4954912.02819637),26,0.0514420689499454,0.0514420689499454,0.823179600867289,0.823179600867289
"27",324,324,"G-Bay","IMRP","2024-09-09T17:51:37Z",100,70,-79.7926209999999,44.7411470000001,c(595587.50345741, 4954904.75497776),27,0.0481047289353393,0.0481047289353393,0.822676674627635,0.822676674627635
"28",325,325,"G-Bay","IMRP","2024-09-09T17:51:41Z",50,63,-79.792635,44.741134,c(595586.416506858, 4954903.29446177),28,0.0474777735158869,0.0474777735158869,0.822365979552971,0.822365979552971
"29",326,326,"G-Bay","IMRP","2024-09-09T17:52:17Z",50,64,-79.792676,44.7410550000001,c(595583.300736937, 4954894.47078826),29,0.0418981483055083,0.0418981483055083,0.820582140289105,0.820582140289105
"30",327,327,"G-Bay","IMRP","2024-09-09T17:52:39Z",30,50,-79.792725,44.740999,c(595579.513700116, 4954888.19261931),30,0.0394123764268803,0.0394123764268803,0.820942833128217,0.820942833128217
"31",328,328,"G-Bay","IMRP","2024-09-09T17:53:58Z",50,80,-79.793066,44.741052,c(595552.42950501, 4954893.67957548),31,0.0670135502008327,0.0670135502008327,0.852185982917792,0.852185982917792
"32",329,329,"G-Bay","IMRP","2024-09-09T17:54:27Z",75,80,-79.793044,44.7409190000001,c(595554.390338597, 4954878.93142931),32,0.0558312813494721,0.0558312813494721,0.843858466869425,0.843858466869425
"33",330,330,"G-Bay","IMRP","2024-09-09T17:54:38Z",75,80,-79.7930249999999,44.7408770000001,c(595555.963756631, 4954874.28827131),33,0.0521538314650014,0.0521538314650014,0.842526349746012,0.842526349746012
"34",331,331,"G-Bay","IMRP","2024-09-09T17:54:49Z",75,80,-79.793016,44.7408500000001,c(595556.720765914, 4954871.29961025),34,0.049928198264609,0.049928198264609,0.839236461450612,0.839236461450612
"35",332,332,"G-Bay","IMRP","2024-09-09T17:55:06Z",75,80,-79.792994,44.7407920000001,c(595558.558056274, 4954864.88265488),35,0.0446336720383013,0.0446336720383013,0.836422095927177,0.836422095927177
"36",333,333,"G-Bay","IMRP","2024-09-09T17:55:14Z",80,70,-79.792977,44.740776,c(595559.930306222, 4954863.12529519),36,0.0428847729601276,0.0428847729601276,0.813915277653969,0.813915277653969
"37",334,334,"G-Bay","IMRP","2024-09-09T17:55:26Z",100,70,-79.792953,44.7407370000001,c(595561.894639738, 4954858.82125705),37,0.0392353469886383,0.0392353469886383,0.812108541425178,0.812108541425178
"38",335,335,"G-Bay","IMRP","2024-09-09T17:55:48Z",75,50,-79.7928929999999,44.740687,c(595566.727224955, 4954853.33758406),38,0.0329372503919633,0.0329372503919633,0.808007755368088,0.808007755368088
"39",336,336,"G-Bay","IMRP","2024-09-09T17:55:59Z",30,40,-79.7928649999999,44.740661,c(595568.986827787, 4954850.48231782),39,0.0300893237099017,0.0300893237099017,0.763836498726724,0.763836498726724
"40",337,337,"G-Bay","IMRP","2024-09-09T17:56:13Z",80,40,-79.7928479999999,44.740637,c(595570.372264577, 4954847.83630012),40,0.027729900675382,0.027729900675382,0.763462861616974,0.763462861616974
"41",338,338,"G-Bay","IMRP","2024-09-09T17:56:21Z",100,35,-79.792827,44.740618,c(595572.066145288, 4954845.75039257),41,0.025348894390395,0.025348894390395,0.76343608677224,0.76343608677224
"42",339,339,"G-Bay","IMRP","2024-09-09T17:56:41Z",75,30,-79.792797,44.7405880000001,c(595574.490684466, 4954842.45314676),42,0.0212596478676852,0.0212596478676852,0.756947743641913,0.756947743641913
"43",340,340,"G-Bay","IMRP","2024-09-09T17:57:27Z",75,35,-79.792788,44.7405890000001,c(595575.201569583, 4954842.57479839),43,0.0209435390604343,0.0209435390604343,0.756859623062823,0.756859623062823
"44",341,341,"G-Bay","IMRP","2024-09-09T17:57:49Z",60,39,-79.7927799999999,44.7405670000001,c(595575.871181964, 4954840.14037778),44,0.01857602336471,0.01857602336471,0.755211371221259,0.755211371221259
"45",342,342,"G-Bay","IMRP","2024-09-09T17:58:09Z",50,38,-79.7927769999999,44.7405400000001,c(595576.153181564, 4954837.14467283),45,0.0159714083024807,0.0159714083024807,0.752762543954956,0.752762543954956
"46",343,343,"G-Bay","IMRP","2024-09-09T17:58:27Z",30,36,-79.7927789999999,44.740526,c(595576.017908906, 4954835.58716884),46,0.0147730302555268,0.0147730302555268,0.711301159344308,0.711301159344308
"47",344,344,"G-Bay","IMRP","2024-09-09T17:58:46Z",30,30,-79.792766,44.740502,c(595577.086669822, 4954832.93645513),47,0.0119822608136061,0.0119822608136061,0.708913854974942,0.708913854974942
"48",345,345,"G-Bay","IMRP","2024-09-09T17:59:08Z",50,23,-79.7927539999999,44.740485,c(595578.064726833, 4954831.06214485),48,0.00987658161866074,0.00987658161866074,0.706181566747172,0.706181566747172
"49",346,346,"G-Bay","IMRP","2024-09-09T17:59:25Z",0,13,-79.7927359999999,44.7404740000001,c(595579.50792059, 4954829.8613762),49,0.00806799019487979,0.00806799019487979,0.676273539349402,0.676273539349402
"50",347,347,"G-Bay","IMRP","2024-09-09T17:59:35Z",0,5,-79.792728,44.7404730000001,c(595580.142932139, 4954829.75968892),50,0.00762067255318597,0.00762067255318597,0.676237688490377,0.676237688490377
"51",348,348,"G-Bay","IMRP","2024-09-09T17:59:51Z",0,0,-79.7927089999999,44.7404480000001,c(595581.688366473, 4954827.00493991),51,0.00445570997170412,0.00445570997170412,0.67498019078269,0.67498019078269
"52",349,349,"G-Bay","IMRP","2024-09-09T18:00:10Z",0,10,-79.79263,44.740506,c(595587.847256862, 4954833.54050875),52,0.00559650824990857,0.00559650824990857,0.630328645037815,0.630328645037815
"53",350,350,"G-Bay","IMRP","2024-09-09T18:00:21Z",0,18,-79.792637,44.7405190000001,c(595587.271640987, 4954834.97635999),53,0.0070944308288501,0.0070944308288501,0.63087119587636,0.63087119587636
"54",351,351,"G-Bay","IMRP","2024-09-09T18:01:00Z",20,25,-79.792627,44.740532,c(595588.041921997, 4954836.43217776),54,0.0077115750664571,0.0077115750664571,0.631067250798213,0.631067250798213
"55",352,352,"G-Bay","IMRP","2024-09-09T18:02:08Z",50,33,-79.7926439999999,44.740572,c(595586.630109097, 4954840.85551207),55,0.0118146725610883,0.0118146725610883,0.706140881248411,0.706140881248411
"56",353,353,"G-Bay","IMRP","2024-09-09T18:02:36Z",50,34,-79.7926849999999,44.740596,c(595583.344576873, 4954843.47333927),56,0.0155997199422071,0.0155997199422071,0.711148276207791,0.711148276207791
"57",354,354,"G-Bay","IMRP","2024-09-09T18:02:50Z",30,34,-79.792715,44.740618,c(595580.93321592, 4954845.88192165),57,0.0178170141432314,0.0178170141432314,0.760173586671939,0.760173586671939
"58",355,355,"G-Bay","IMRP","2024-09-09T18:03:05Z",40,36,-79.792743,44.740639,c(595578.681845019, 4954848.18177118),58,0.0201835877419732,0.0201835877419732,0.75862819242293,0.75862819242293
"59",356,356,"G-Bay","IMRP","2024-09-09T18:03:19Z",60,43,-79.792772,44.7406550000001,c(595576.35954417, 4954849.92503451),59,0.0225124406444465,0.0225124406444465,0.758981034353384,0.758981034353384
"60",357,357,"G-Bay","IMRP","2024-09-09T18:03:35Z",50,43,-79.792784,44.7406500000001,c(595575.417740083, 4954849.35552958),60,0.0234269814411029,0.0234269814411029,0.759060817817909,0.759060817817909
"61",358,358,"G-Bay","IMRP","2024-09-09T18:11:19Z",100,60,-79.7935009999999,44.7401860000001,c(595519.41676924, 4954796.97147993),61,0.0240823053872958,0.0240823053872958,0.829457203562264,0.829457203562264
"62",359,359,"G-Bay","IMRP","2024-09-09T18:11:44Z",70,65,-79.793606,44.7401520000001,c(595511.159812397, 4954793.07144598),62,0.031144377752805,0.031144377752805,0.831895066828523,0.831895066828523
"63",360,360,"G-Bay","IMRP","2024-09-09T18:12:00Z",50,65,-79.793667,44.740119,c(595506.384721337, 4954789.33413811),63,0.0350738721915112,0.0350738721915112,0.834295170346417,0.834295170346417
"64",361,361,"G-Bay","IMRP","2024-09-09T18:12:24Z",70,65,-79.793741,44.7400660000001,c(595500.613329652, 4954783.3599291),64,0.0392327648591128,0.0392327648591128,0.834124676214668,0.834124676214668
"65",362,362,"G-Bay","IMRP","2024-09-09T18:12:41Z",90,68,-79.793805,44.7400250000001,c(595495.613882499, 4954778.73044914),65,0.0426701774861345,0.0426701774861345,0.834644052377608,0.834644052377608
"66",363,363,"G-Bay","IMRP","2024-09-09T18:12:53Z",90,70,-79.793851,44.739987,c(595492.034569907, 4954774.45534024),66,0.0442118341472954,0.0442118341472954,0.835238132242277,0.835238132242277
"67",364,364,"G-Bay","IMRP","2024-09-09T18:13:05Z",75,65,-79.793893,44.7399490000001,c(595488.771937244, 4954770.18492653),67,0.0453421987110413,0.0453421987110413,0.930634445466991,0.930634445466991
"68",365,365,"G-Bay","IMRP","2024-09-09T18:13:18Z",100,65,-79.793934,44.7399120000001,c(595485.586825294, 4954766.02677031),68,0.0462284011715022,0.0462284011715022,0.929888877198058,0.929888877198058
"69",366,366,"G-Bay","IMRP","2024-09-09T18:13:28Z",50,70,-79.7939729999999,44.739881,c(595482.550175308, 4954762.53745717),69,0.0469170179997354,0.0469170179997354,0.929455652519797,0.929455652519797
"70",367,367,"G-Bay","IMRP","2024-09-09T18:13:43Z",40,60,-79.794012,44.7398380000001,c(595479.533274203, 4954757.71515547),70,0.0466488448292098,0.0466488448292098,0.928549840360739,0.928549840360739
"71",368,368,"G-Bay","IMRP","2024-09-09T18:13:57Z",25,65,-79.7940369999999,44.73979,c(595477.632997935, 4954752.35386654),71,0.044982952096692,0.044982952096692,0.926129098489331,0.926129098489331
"72",369,369,"G-Bay","IMRP","2024-09-09T18:14:09Z",40,65,-79.794048,44.7397510000001,c(595476.826305193, 4954748.00874445),72,0.0427085667156007,0.0427085667156007,0.9255566860912,0.9255566860912
"73",370,370,"G-Bay","IMRP","2024-09-09T18:14:23Z",50,65,-79.794054,44.739692,c(595476.448387918, 4954741.44783801),73,0.0383703335733211,0.0383703335733211,0.922615609103344,0.922615609103344
"74",371,371,"G-Bay","IMRP","2024-09-09T18:14:30Z",40,60,-79.794056,44.7396630000001,c(595476.337777481, 4954738.22409919),74,0.0361475467606444,0.0361475467606444,0.877998036519135,0.877998036519135
"75",372,372,"G-Bay","IMRP","2024-09-09T18:14:46Z",40,55,-79.794046,44.7396220000001,c(595477.19697784, 4954733.68144781),75,0.0322574889738795,0.0322574889738795,0.875314902746059,0.875314902746059
"76",373,373,"G-Bay","IMRP","2024-09-09T18:15:01Z",50,50,-79.794023,44.7395940000001,c(595479.064013287, 4954730.59811992),76,0.0286987287543532,0.0286987287543532,0.874714755583492,0.874714755583492
"77",374,374,"G-Bay","IMRP","2024-09-09T18:15:14Z",50,45,-79.793999,44.7395760000001,c(595480.993761901, 4954728.62679074),77,0.0259188962651388,0.0259188962651388,0.854226593300058,0.854226593300058
"78",375,375,"G-Bay","IMRP","2024-09-09T18:15:47Z",50,45,-79.793886,44.7396130000001,c(595489.879254764, 4954732.86941787),78,0.0225388700181133,0.0225388700181133,0.74705258878664,0.74705258878664
"79",376,376,"G-Bay","IMRP","2024-09-09T18:16:03Z",50,50,-79.793886,44.7396620000001,c(595489.798591751, 4954738.31246047),79,0.0263669066105981,0.0263669066105981,0.754269009176336,0.754269009176336
"80",377,377,"G-Bay","IMRP","2024-09-09T18:16:19Z",70,65,-79.793917,44.7397060000001,c(595487.271842532, 4954743.16371935),80,0.0315401410108693,0.0315401410108693,0.778459996972081,0.778459996972081
"81",378,378,"G-Bay","IMRP","2024-09-09T18:16:30Z",70,65,-79.793941,44.7397360000001,c(595485.322342754, 4954746.4680367),81,0.0351837269152248,0.0351837269152248,0.876816172237184,0.876816172237184
"82",379,379,"G-Bay","IMRP","2024-09-09T18:16:49Z",50,70,-79.794012,44.7397770000001,c(595479.633681234, 4954750.93912265),82,0.042508152189727,0.042508152189727,0.925510493393685,0.925510493393685
"83",380,380,"G-Bay","IMRP","2024-09-09T18:17:01Z",50,65,-79.7940599999999,44.73981,c(595475.77913663, 4954754.5485348),83,0.0477955151206578,0.0477955151206578,0.932133117479852,0.932133117479852
"84",381,381,"G-Bay","IMRP","2024-09-09T18:17:13Z",100,70,-79.794103,44.739836,c(595472.33197423, 4954757.38623702),84,0.0522684399239535,0.0522684399239535,0.934219177174257,0.934219177174257
"85",382,382,"G-Bay","IMRP","2024-09-09T18:17:22Z",100,75,-79.7941259999999,44.7398600000001,c(595470.471532694, 4954760.02523681),85,0.0553567706321037,0.0553567706321037,0.935714948051733,0.935714948051733
"86",383,383,"G-Bay","IMRP","2024-09-09T18:17:32Z",100,75,-79.794142,44.7398930000001,c(595469.150478999, 4954763.67219088),86,0.0586021015379943,0.0586021015379943,0.938854008554761,0.938854008554761
"87",384,384,"G-Bay","IMRP","2024-09-09T18:17:46Z",100,70,-79.794148,44.739943,c(595468.5931597, 4954769.21927806),87,0.062253593221542,0.062253593221542,0.93970458623847,0.93970458623847
"88",385,385,"G-Bay","IMRP","2024-09-09T18:17:58Z",100,75,-79.794117,44.7399810000001,c(595470.984923367, 4954773.47677766),88,0.06266081459383,0.06266081459383,0.940740492959745,0.940740492959745
"89",386,386,"G-Bay","IMRP","2024-09-09T18:18:09Z",100,80,-79.794073,44.7400010000001,c(595474.43553487, 4954775.75004327),89,0.0607821935459405,0.0607821935459405,0.93870490124018,0.93870490124018
"90",387,387,"G-Bay","IMRP","2024-09-09T18:18:20Z",100,75,-79.794021,44.7400210000001,c(595478.519512663, 4954778.03269595),90,0.0580488490201398,0.0580488490201398,0.938776015187854,0.938776015187854
"91",388,388,"G-Bay","IMRP","2024-09-09T18:18:31Z",100,75,-79.7939709999999,44.7400480000001,c(595482.43362293, 4954781.09058243),91,0.0557938502648441,0.0557938502648441,0.938363964702217,0.938363964702217
"92",389,389,"G-Bay","IMRP","2024-09-09T18:18:41Z",100,75,-79.793932,44.7400710000001,c(595485.483432859, 4954783.69123566),92,0.0539063550404389,0.0539063550404389,0.938591126802383,0.938591126802383
"93",390,390,"G-Bay","IMRP","2024-09-09T18:18:50Z",100,72,-79.793898,44.740103,c(595488.122569758, 4954787.28576661),93,0.0523881682808612,0.0523881682808612,0.939873928657049,0.939873928657049
"94",391,391,"G-Bay","IMRP","2024-09-09T18:18:58Z",70,70,-79.793862,44.740119,c(595490.946385212, 4954789.10532513),94,0.0501557709900839,0.0501557709900839,0.938792669295312,0.938792669295312
"95",392,392,"G-Bay","IMRP","2024-09-09T18:19:12Z",60,70,-79.7938,44.7401390000001,c(595495.822058075, 4954791.39972214),95,0.0459293950029161,0.0459293950029161,0.840597431975074,0.840597431975074
"96",393,393,"G-Bay","IMRP","2024-09-09T18:19:24Z",80,70,-79.79375,44.7401360000001,c(595499.785543584, 4954791.12514409),96,0.0419737470037765,0.0419737470037765,0.836384529050934,0.836384529050934
"97",394,394,"G-Bay","IMRP","2024-09-09T18:19:37Z",60,70,-79.7937029999999,44.7401320000001,c(595503.513163153, 4954790.73596558),97,0.0382226985380949,0.0382226985380949,0.834847773298923,0.834847773298923
"98",395,395,"G-Bay","IMRP","2024-09-09T18:19:48Z",50,65,-79.7936549999999,44.740151,c(595507.282084348, 4954792.90286048),98,0.0349791665262962,0.0349791665262962,0.834522404635804,0.834522404635804
"99",396,396,"G-Bay","IMRP","2024-09-09T18:20:00Z",40,65,-79.793623,44.740169,c(595509.785915443, 4954794.9398984),99,0.0330824502756245,0.0330824502756245,0.834813326891604,0.834813326891604
"100",397,397,"G-Bay","IMRP","2024-09-09T18:20:16Z",50,70,-79.7935869999999,44.740191,c(595512.599841974, 4954797.42596165),100,0.0310097533181234,0.0310097533181234,0.833040675791708,0.833040675791708
"101",398,398,"G-Bay","IMRP","2024-09-09T18:20:36Z",50,70,-79.79354,44.740218,c(595516.276412048, 4954800.48034849),101,0.028346322888057,0.028346322888057,0.832492572291581,0.832492572291581
"102",399,399,"G-Bay","IMRP","2024-09-09T18:20:47Z",80,65,-79.7934999999999,44.7402510000001,c(595519.388902786, 4954804.19301695),102,0.0266427149102478,0.0266427149102478,0.832153010243385,0.832153010243385
"103",400,400,"G-Bay","IMRP","2024-09-09T18:20:59Z",60,65,-79.7934549999999,44.7402880000001,c(595522.890656369, 4954808.35588553),103,0.0250509292323878,0.0250509292323878,0.831726263368716,0.831726263368716
"104",401,401,"G-Bay","IMRP","2024-09-09T18:21:10Z",70,75,-79.7934339999999,44.7403120000001,c(595524.513717879, 4954811.04651382),104,0.0251010946399249,0.0251010946399249,0.831729262038333,0.831729262038333
"105",402,402,"G-Bay","IMRP","2024-09-09T18:21:26Z",75,70,-79.793425,44.7403440000001,c(595525.173555424, 4954814.61171784),105,0.026318710283508,0.026318710283508,0.832602656553708,0.832602656553708
"106",403,403,"G-Bay","IMRP","2024-09-09T18:21:43Z",30,70,-79.7933859999999,44.7403790000001,c(595528.203569602, 4954818.54538212),106,0.0259087986765882,0.0259087986765882,0.832406182621554,0.832406182621554
"107",404,404,"G-Bay","IMRP","2024-09-09T18:21:54Z",100,65,-79.793345,44.740397,c(595531.41991918, 4954820.59299273),107,0.0248563571370819,0.0248563571370819,0.831838361312772,0.831838361312772
"108",405,405,"G-Bay","IMRP","2024-09-09T18:22:06Z",40,55,-79.7932959999999,44.7404060000001,c(595535.284454256, 4954821.65025315),108,0.0223343551625811,0.0223343551625811,0.811893831340085,0.811893831340085
"109",406,406,"G-Bay","IMRP","2024-09-09T18:22:39Z",50,35,-79.793218,44.7404040000001,c(595541.463052388, 4954821.51965183),109,0.0179200290772109,0.0179200290772109,0.806049746869982,0.806049746869982
"110",407,407,"G-Bay","IMRP","2024-09-09T18:25:27Z",70,55,-79.793421,44.7402060000001,c(595525.717501583, 4954799.28702581),110,0.0186792897846186,0.0186792897846186,0.761509679890658,0.761509679890658
"111",408,408,"G-Bay","IMRP","2024-09-09T18:25:38Z",30,45,-79.7934,44.7401810000001,c(595527.421260728, 4954796.53461162),111,0.0160162358268899,0.0160162358268899,0.758350227097215,0.758350227097215
"112",409,409,"G-Bay","IMRP","2024-09-09T18:25:52Z",15,40,-79.793425,44.7401410000001,c(595525.507862127, 4954792.06196758),112,0.0165104055551824,0.0165104055551824,0.756933467833755,0.756933467833755
"113",410,410,"G-Bay","IMRP","2024-09-09T18:26:05Z",80,45,-79.7934729999999,44.7401160000001,c(595521.748826804, 4954789.22856686),113,0.0197103278144286,0.0197103278144286,0.758346874290749,0.758346874290749
"114",411,411,"G-Bay","IMRP","2024-09-09T18:26:17Z",100,50,-79.7935199999999,44.740099,c(595518.055785603, 4954787.28500212),114,0.0230216277265136,0.0230216277265136,0.759390518282418,0.759390518282418
"115",412,412,"G-Bay","IMRP","2024-09-09T18:26:25Z",60,55,-79.793557,44.7400840000001,c(595515.151158969, 4954785.57534053),115,0.0255828808018884,0.0255828808018884,0.760089431313814,0.760089431313814
"116",413,413,"G-Bay","IMRP","2024-09-09T18:26:34Z",40,55,-79.7935859999999,44.7400700000001,c(595512.878252392, 4954783.98615134),116,0.0274399601291897,0.0274399601291897,0.763373650313218,0.763373650313218
"117",414,414,"G-Bay","IMRP","2024-09-09T18:26:44Z",20,55,-79.7936079999999,44.740056,c(595511.159541984, 4954782.40517782),117,0.0287549050221784,0.0287549050221784,0.826418605399406,0.826418605399406
"118",415,415,"G-Bay","IMRP","2024-09-09T18:26:53Z",20,50,-79.79363,44.7400410000001,c(595509.442477275, 4954780.71312226),118,0.0299619190997764,0.0299619190997764,0.82653486782868,0.82653486782868
"119",416,416,"G-Bay","IMRP","2024-09-09T18:27:02Z",50,55,-79.7936529999999,44.7400200000001,c(595507.656119656, 4954778.35339861),119,0.0310517336901828,0.0310517336901828,0.826496605633664,0.826496605633664
"120",417,417,"G-Bay","IMRP","2024-09-09T18:27:11Z",15,55,-79.793672,44.7400010000001,c(595506.183152205, 4954776.22053445),120,0.0318095396434358,0.0318095396434358,0.826291798302708,0.826291798302708
"121",418,418,"G-Bay","IMRP","2024-09-09T18:27:33Z",50,50,-79.793713,44.739968,c(595502.991468664, 4954772.5066994),121,0.0333638556728435,0.0333638556728435,0.826315832905678,0.826315832905678
"122",419,419,"G-Bay","IMRP","2024-09-09T18:27:42Z",15,45,-79.793729,44.7399520000001,c(595501.751072616, 4954770.7106042),122,0.0337590040243719,0.0337590040243719,0.782189142892569,0.782189142892569
"123",420,420,"G-Bay","IMRP","2024-09-09T18:27:52Z",10,40,-79.7937449999999,44.7399350000001,c(595500.512322251, 4954768.80342674),123,0.0340651553971441,0.0340651553971441,0.782134086692163,0.782134086692163
"124",421,421,"G-Bay","IMRP","2024-09-09T18:28:00Z",10,40,-79.793756,44.73992,c(595499.666134535, 4954767.12428158),124,0.0341055889777442,0.0341055889777442,0.782021774938603,0.782021774938603
"125",422,422,"G-Bay","IMRP","2024-09-09T18:28:10Z",10,40,-79.7937689999999,44.7399050000001,c(595498.661603874, 4954765.44278975),125,0.034248109816549,0.034248109816549,0.781933279078112,0.781933279078112
"126",423,423,"G-Bay","IMRP","2024-09-09T18:28:21Z",10,45,-79.793786,44.7398850000001,c(595497.34861924, 4954763.20119203),126,0.0343763636532595,0.0343763636532595,0.781817572087522,0.781817572087522
"127",424,424,"G-Bay","IMRP","2024-09-09T18:28:32Z",10,45,-79.793803,44.7398710000001,c(595496.025755842, 4954761.62608963),127,0.0348261209654493,0.0348261209654493,0.780118091540764,0.780118091540764
"128",425,425,"G-Bay","IMRP","2024-09-09T18:28:45Z",15,40,-79.793819,44.73985,c(595494.793587072, 4954759.27458333),128,0.0347094548164366,0.0347094548164366,0.779881833814171,0.779881833814171
"129",426,426,"G-Bay","IMRP","2024-09-09T18:28:54Z",10,40,-79.7938329999999,44.7398400000001,c(595493.701651195, 4954758.14733151),129,0.0350426826336096,0.0350426826336096,0.77987512371142,0.77987512371142
"130",427,427,"G-Bay","IMRP","2024-09-09T18:29:03Z",10,40,-79.793847,44.73983,c(595492.609714928, 4954757.02007988),130,0.0353595362185322,0.0353595362185322,0.780108953317176,0.780108953317176
"131",428,428,"G-Bay","IMRP","2024-09-09T18:29:13Z",15,40,-79.7938579999999,44.7398220000001,c(595491.751999912, 4954756.11851339),131,0.0355996724449021,0.0355996724449021,0.780109021180085,0.780109021180085
"132",429,429,"G-Bay","IMRP","2024-09-09T18:29:26Z",20,40,-79.793889,44.7397990000001,c(595489.335550004, 4954753.52724366),132,0.0362081036354099,0.0362081036354099,0.780040961949544,0.780040961949544
"133",430,430,"G-Bay","IMRP","2024-09-09T18:29:36Z",60,60,-79.793944,44.739783,c(595485.007461231, 4954751.68539473),133,0.038648350410498,0.038648350410498,0.923889278205042,0.923889278205042
"134",431,431,"G-Bay","IMRP","2024-09-09T18:30:31Z",70,70,-79.7940859999999,44.7398440000001,c(595473.66471969, 4954758.29483941),134,0.0517602769802217,0.0517602769802217,0.934145006298618,0.934145006298618
"135",432,432,"G-Bay","IMRP","2024-09-09T18:39:29Z",75,55,-79.795407,44.7383120000001,c(595371.598140656, 4954586.56766443),135,0.0256549727854729,0.0256549727854729,0.599392490745247,0.599392490745247
"136",433,433,"G-Bay","IMRP","2024-09-09T18:39:42Z",NA,NA,-79.79544,44.7383100000001,c(595368.988705808, 4954586.30683058),136,0.028179512740822,0.028179512740822,0.600054212793379,0.600054212793379
"137",434,434,"G-Bay","IMRP","2024-09-09T18:39:53Z",70,55,-79.795466,44.738305,c(595366.938416731, 4954585.72095253),137,0.0297107582918527,0.0297107582918527,0.600828055358378,0.600828055358378
"138",435,435,"G-Bay","IMRP","2024-09-09T18:40:04Z",60,55,-79.795487,44.738296,c(595365.290570321, 4954584.69660385),138,0.0306058790044584,0.0306058790044584,0.601471940162325,0.601471940162325
"139",436,436,"G-Bay","IMRP","2024-09-09T18:40:13Z",75,60,-79.7955049999999,44.7382840000001,c(595363.885175564, 4954583.34252328),139,0.0312277820786851,0.0312277820786851,0.601596856433931,0.601596856433931
"140",437,437,"G-Bay","IMRP","2024-09-09T18:40:21Z",80,60,-79.79552,44.7382720000001,c(595362.717300634, 4954581.9919581),140,0.0314924061956162,0.0314924061956162,0.60156416787698,0.60156416787698
"141",438,438,"G-Bay","IMRP","2024-09-09T18:40:30Z",90,60,-79.795531,44.73826,c(595361.866119176, 4954580.64607984),141,0.0316902615552219,0.0316902615552219,0.601697249196001,0.601697249196001
"142",439,439,"G-Bay","IMRP","2024-09-09T18:40:39Z",100,65,-79.795543,44.7382480000001,c(595360.93576385, 4954579.29903005),142,0.031914969544592,0.031914969544592,0.601617177206185,0.601617177206185
"143",440,440,"G-Bay","IMRP","2024-09-09T18:40:49Z",90,65,-79.795563,44.738233,c(595359.376951486, 4954577.60935974),143,0.0324138398178971,0.0324138398178971,0.601334530543895,0.601334530543895
"144",441,441,"G-Bay","IMRP","2024-09-09T18:40:58Z",100,65,-79.795602,44.7382230000001,c(595356.30562186, 4954576.45284142),144,0.034691244375929,0.034691244375929,0.609686100211079,0.609686100211079
"145",442,442,"G-Bay","IMRP","2024-09-09T18:41:07Z",100,70,-79.7956379999999,44.738228,c(595353.447155582, 4954576.96607643),145,0.0375776691756371,0.0375776691756371,0.612729972858143,0.612729972858143
"146",443,443,"G-Bay","IMRP","2024-09-09T18:41:16Z",100,80,-79.7956629999999,44.738237,c(595351.453023741, 4954577.93652961),146,0.0398943779522473,0.0398943779522473,0.614872960482646,0.614872960482646
"147",444,444,"G-Bay","IMRP","2024-09-09T18:41:37Z",100,90,-79.7957049999999,44.7382650000001,c(595348.081713281, 4954580.99763461),147,0.0445376596776119,0.0445376596776119,0.722386517482567,0.722386517482567
"148",445,445,"G-Bay","IMRP","2024-09-09T18:42:00Z",100,100,-79.795651,44.738301,c(595352.297907028, 4954585.05986675),148,0.0421189517037088,0.0421189517037088,0.617543779471363,0.617543779471363
"149",446,446,"G-Bay","IMRP","2024-09-09T18:42:16Z",100,90,-79.795581,44.7382940000001,c(595357.851554359, 4954584.36430124),149,0.0371033497205178,0.0371033497205178,0.613616721726904,0.613616721726904
